user_id,friends
3gRfkaVcEWri-Ju7OQX7uQ,"['-Ox7QPz0G56GOzT0ex-f5Q', '-PbPi3wYwpLHs6bM7pwFrA', '-SjQXQd-IRfOdUdYYwWGOQ', '-dalNrShfTcwbNlYklsolg', '-iOeI18tVuwxFHcqCe--fQ', '-srZqmR83vjSfR6PSUyVUA', '0FMte0z-repSVWSJ_BaQTg', '0G-QF457q_0Z_jKqh6xWiA', '0tvCcnfJnSs55iB6mqPk3w', '1pzP58PeWictHQzctMU0nQ', '2EuPAGalYnP7eSxPgFCNDg', '2YOWAF4_uQZ3ToABzRh4hA', '2hii37dkKL4POcu6vh_6EA', '2s27wyX1hn2lL1jv5Sn36w', '30iK9Osf3IfO14P2F4C0Qw', '3Kn4WUjRW4mktpYa0El3IQ', '3NnPbhmv_vEfPTBp2pnn9Q', '3Qv2rjPXC2eNKyV5lh3J_g', '3nDUQBjKyVor5wV0reJChg', '4FE8md9fMr_jZFNbcOmHsQ', '4Fpp4RYUu03xLexfp_B5UA', '4wp4XI9AxKNqJima-xahlg', '5Bs1BZcD6_wo_sUiAGe7FA', '5CgjjDAic2-FAvCtiHpytA', '5ECtmLzrurE0RcNpmTwXaA', '5FAD2Yq7DLBQ_-ef1iDA-A', '5ZrFDFPJe8Qq3Zgue315oA', '5gbkhlWANGVzQYi_0m3vOQ', '5qk2OW5PLcmQ2ryBcn0ZXQ', '6H4Zj-c7FqM9mCsXvwaEQw', '6tlC85J2zsHpnrtHp3qX6Q', '7VTgkFaJ49ftsK1PlRDGrQ', '7tpZVkiYuMbDP4-NufK2Iw', '8DBH3BpLINfTAK_Up5BtUQ', '8ZryN_S-n48g6rsa3W3QtQ', '8okt1nl-g2RL3ylWoqj4tA', '8pmxwY_nmXYBzKPa-klk3Q', '8v1rpTH0d8YjjGWA892l1Q', '9E35LB29RXJixo0563Iwew', '9Ms5wpxVloadWFvDbb77kg', '9bLLhB3Ji4miHY6I4jxgvA', 'A5A34ixb-yy6nwL42iZsnw', 'ACwN_B8nl4yJ4FlqCGR9yg', 'AE8nHSRPFlB4nh7CP8PlGQ', 'Ar3bat-NGasrXDiS7WF8OA', 'BFcBwoxpkKGUIeUzOU0rRA', 'BjTabf62vN0c35MsUSINJA', 'Bsbumyr3Of8BauN2URK4bg', 'C-4glcZmV1JDxpp91_K7Fg', 'C2C0GPKvzWWnP57Os9eQ0w', 'CHsHiPLuoE1KmbeXGk1tjA', 'CZs1Eq7t1fqpXV1yox-CVg', 'C_CqWSkpn2aOnUXtHx0-iw', 'Cnz21ijYCVx3SYnlaLsM0Q', 'D3fOi-5w4intrUTWXzIQew', 'D43OWyfzIQjL8feJpYh2SQ', 'DNudacpzb0iRmV8XeI4Zmg', 'Db80SCez0BdYaHdC0xmzoQ', 'DiJpFejfyeULrFQ2PGP5kg', 'DjS5_t2p4XVuyu9Y4_TZ5A', 'Dkb-TJFNSWl4PYR8wEcWcw', 'DoRCeCcJbrsM2BiAKj3trA', 'DtzguIRjy-oRbrwVidAxQQ', 'DwIetk5y9m6AypCjPux6RQ', 'E43QxgV87Ij6KxMCHcijKw', 'E63DvbIQptvI05F63F1Bdg', 'EE9txZm_zUFqWeYGVGaFNg', 'EXKDLuYoZUKUNNNYA7TlGQ', 'EiT_pSuIb08oRn4CfwfMJg', 'EiwxlbR8fb68lMgEXhcWKA', 'EyYVD9n7PlYYLTSEQ5t14w', 'FSJDnMPHNOpZrqR1wHp53A', 'Fv0e9RIV9jw5TX3ctA1WbA', 'G-6X-llgA_qAxGxocykHzQ', 'GaTWkVy-pY6phZOqW6ykuw', 'GqzoKYXv6F1O85bhywyoSA', 'HC5zLdut4caN1VPqxqRsMw', 'HJj82f-csBI7jjgenwqhvw', 'HT7T6OaKuJHU35j9u0LUDA', 'HbyHhB6WOSQjU-JYwED9Ww', 'Hi10sGSZNxQH3NLyWSZ1oA', 'Hm0diOkWwpo9zotlJlqMUQ', 'HmILc-lgVKZS7mWNdYCSJw', 'I-4KVZ9lqHhk8469X9FvhA', 'IQ1c1pePjdru5pc8hdsdVQ', 'IZXnSMdOkVdFH-mw6zQBbA', 'Ic6-gs1_FjrWGx6JIr95Mw', 'IyIsFkVY48JWa01inv-7zA', 'JADdo9NEeO5Az9aOYbyvZA', 'JQIZhoQB-Tg9hdBEj90m4g', 'JXHrhT72U6sZJQSkFfNzjw', 'JgOcyMF1lTwSVCarSZrrrA', 'JlwWHBFT76iSJe5mWIcZ4A', 'JtAoso0Ze87DWqnmI5qorA', 'KRM2G39ahSTQgkpmD7AvMg', 'KUD-mSjSMizsVsZOUdcaQA', 'Kp5KHBSmV-Htc9NeSjJfPA', 'KtIh1kjkVESCqd2CCsQnhA', 'L6nrDwHJDyV0KThjON-Kog', 'L8P5OWO1Jh4B2HLa1Fnbng', 'Lfv4hefW1VbvaC2gatTFWA', 'LkP5uU4ncr5MgNp8ercSCA', 'M3qIP9DM-nzyzvEndNm14Q', 'M9rRM6Eo5YbKLKMG5QiIPA', 'MD-QMO8zcqd584wcpzo9sg', 'MMf0LhEk5tGa1LvN7zcDnA', 'MMxRLgkd-MgwowmggmR2Dg', 'MOKG02vMLnzChSJKcx_ysw', 'MQbXr5raflt-tsNQtL-Yvw', 'Mho2GibREwsPesKEyQbt8w', 'NlNlyQynkyEU3l7TR3LXdg', 'OFh0f5zmSZCVs38OW6w3cw', 'Ovzxb1n5FzpCSaGM7j0wdA', 'OwWOl11P1Dg6qP_vEiXHQw', 'P14bqC_Ynbp8O3tLePRKSw', 'PGeiszoVusiv0wTHVdWklA', 'PGx4HvY5joEeqXzam6tO7A', 'PKEzKWv_FktMm2mGPjwd0Q', 'PrwnAL82LL4Ewt_wJpHWCA', 'PxzBS6FXePo9p__FRVLMSg', 'Q6E66wyWs8OOC_KxDLT4MQ', 'Q9mA60HnY87C1TW5kjAZ6Q', 'QGOtNZfasBwWCuawKjypYA', 'QLgFEumhrHq6LgbEOKCzdw', 'QTeq4wLhXlN4Dr0obpLnbQ', 'QkhRTrURcY3DW0BLLFPsIw', 'QvLg2kxqHHahxxOlHlEIZw', 'R4J6GaAsIR6PakJOnHNZVg', 'RdrvkrzDbXEXhxPxSp9GDA', 'Ry1O_KXZHGRI8g5zBR3IcQ', 'RyVpd9WTfCC4puHIL8x4CQ', 'Ryxj0u0AW3mRsRypdYli2A', 'S-z0epok_cwBx5AQx9ouQQ', 'SPZcg_4iu35i-MeMY0e5Mw', 'SRJV_DzWUG_KlBoCvVN4NQ', 'Sdai6ywiZCa7q46ghuoVYQ', 'T7UOTXOsi6ZdJkzy8czTMw', 'T8fSuI8CXWOYZfgfm4QshQ', 'TOrRfYRFuxx0k9HH7OC6pQ', 'TYCkjEHPSJSnFb6m6GDluw', 'TaVuQWmXAhxy_LvIXBs9sg', 'TdYKJgSgY2GF_YJnwsi5yQ', 'TgW-w80-ketnwdUsjsAaNw', 'U-nR7ND8CDN2x8ia73CH2Q', 'U0WU9d6gpMNkO_tPXK58Sg', 'U4INQZOPSUaj8hMjLlZ3KA', 'UUFaHGWvlrM8THo-EFsa1Q', 'Uit6vvFxthHbwOHIYI0sfQ', 'V0GV8oGj4G_u5MBZEZt18Q', 'V7LRNklGj_YAOIU5HSDzUQ', 'VDsnV9Xc-akVbJC0hVtAQw', 'VLy6l8L72adD7iTBNqiPXw', 'VM-pBrNPfZm-5YWcMCVbqw', 'VZDdJXseXVMRIeYiDmdZWA', 'Vq73g5hdDBdxdBOfkEYqyw', 'VzBoi7n5pee-iLx5dc5BHA', 'WBU6s1_0cGnm1rvL5kmpXA', 'WMMI5Q4Rmm1Rqdu0jOvyhQ', 'WPe2n-x6xBNy2GIC5LcpdA', 'WXDj6mmyrJi5q5nHKJ6H7w', 'W_pPF_bKVNtA8m7lRqdZdw', 'WaAOt_eG0_-yLpG3fI--3g', 'WlKoqjaQDqjj5guIOgbzNQ', 'WoKCLSctS7G2547xKcED-Q', 'X315dgV7z031K70VD13uOg', 'XLNaiWF21OsAf0fMV6kuSg', 'XUwYlVRuyoImgtaw8Cjztg', 'Xb4aKpOlHkp9dmgTa__Q4g', 'XuJxZu_tRiPCDZFaQF-Rdw', 'Y8adrWFzckrjuC11aAs9Og', 'YBT3EKUNN4IP8m4x7sGu1g', 'YLeDSZ1Nh1N0hNsSyQdE3A', 'YfYas8wdkrrvbqXcBH9x9w', 'Yj9TXFf1qNuIyVFT3EHzDA', 'YrlNGnrofZHseVYxrLrvJA', 'YttDgOC9AlM4HcAlDsbB2A', 'ZLS7cwa1UplSB8nRrwrHIQ', 'ZcFB7xOpJufgX9hHPFh9mQ', 'Znid_azpcHmdRMHGicmkWA', '_-gnSzjvS0lAwuvpUdJoyA', '_1UbhUyIKUxBV3pKwPCB9Q', '_2W1wIvxCbRu1LrcgWaTHA', '_CQetImJGo97dAIM0fjsSA', '_NpSl8OWMrQH45mfqia9zQ', '_VMGbmIeK71rQGwOBWt_Kg', '_cUtxCvCccwgNJzD5I0cDA', '_t3BJzyGaqr9mcDazYiYAQ', '_uqIpl5tzucKuIlZZPBZRw', 'a17nzrWSId_6IE2LOjlYXw', 'a4mO387_O77ebmv8AlQB3A', 'aD263WOD4RShoqgvVhcKqQ', 'aWXGwath_dSGPwNdFiy9BQ', 'bDcmdEJsMDVV5o2eiLtaGA', 'bLNS2BFfa9PTxCbT5jJztA', 'bLbSNkLggFnqwNNzzq-Ijw', 'bURBDO2lgSrxnth2P7v3Gw', 'c3_AdjAlMy4EJYQhuXADgA', 'cFGAElozHTdQDfHimOiSBQ', 'cVrM2BvOvPV0Vi_rC8kepQ', 'ciXjBfJrAEteIKpzZg4I9g', 'd5WLqmTMvmL7-RmUDVKqqQ', 'dAfdS9l7DOMze3orptDxiQ', 'dGUOe2TBchiGvU1BNkmTog', 'deL6e_z9xqZTIODKqnvRXQ', 'diYbASjeqV4CxkoyeBeBGw', 'doGsaahbqD7ePHP19UsDsg', 'dpyvUkvuxAgA24wXHxAbRw', 'du8TGiiVjQKh2NjASafCCg', 'e0lV0WyRCYbYs9k6chh8YA', 'e6iCOIhtupBCiw-VwBvJ4A', 'eC0Z-QbCSx2Q3ep05dUBgw', 'eI4i8ju8aB9VjfEXYgS8jg', 'eVxYV4jI-618bnRCDniowQ', 'eZZyuJDouIg4p-GYB3PV_A', 'exEElE4pG-ZwoCMwoYddeg', 'eytpwJXgg5nWU6jrlQ6qAA', 'f-ysez9SJSosLUON1BihWg', 'fj-cFMD2qheCcv3FNvMcEg', 'g_4zySOI_HisK5rG_2dw6Q', 'gofnmwo5ptoEnQI47zCBYg', 'gthdAFBTwFeOrPZQKnlvUg', 'hWDybu_KvYLSdEFzGrniTw', 'haSh72Q0MsQZUpWPeVgp0Q', 'hfoQz3eUkASnf3bs7AdbuA', 'hjk--8VuDX3479_atPJQ1g', 'iCMGR_a7BuFPqZBw-IPNiA', 'iDlkZO2iILS8Jwfdy7DP9A', 'i_DR3vdE73nVm2GlMbGpGA', 'igergVbJAOzh7LvkkZfr4A', 'iy_5Xnu9KrXDSF4T5v-7qQ', 'j3-k0cY9lniKOrz6B7tc-w', 'jD9S1crLvnAxzYEG_r_NOA', 'jcURiDqCLY7AOqo8KClJnQ', 'jwvmw22-y4eMq2rzi0wAeQ', 'khXwaOAkgSaM1T3O_TCpKA', 'kjaUSiRWhR9bF9KxOMbVvg', 'krO4n8SbhfM4deHI6IJ4PQ', 'kzRq4H_nSf4b3F_sdymWSw', 'l4PD7jZqARN07AmKZ-e-dw', 'lN400ckm9JAMqq5_nsmBEA', 'lQGJcwX105k17081f6pulg', 'lT49-Xggq_VAB2E9dce0yA', 'lUXifKGBbbRUNxaPnuekXw', 'lmEUPIf1nHb0opydm6Rsug', 'mC-Nq-FfHJb-8OTWOh0pxw', 'mFwRTTDW0Yr-rFkTF2cFsw', 'mXMVfThnmi6dnKq9NlC2ug', 'moozlVjVleZAe95gtfwlaQ', 'mwpqciBkHxE2MBw4bjKqpA', 'nx2-yabqR68iAPjfWqN2uA', 'oG9VFtr_ye8v2tDnS3NOYw', 'oIxsWOWytMmV4bf_ffo01w', 'oS2O8YQ31HTSTQgPQKc7Cg', 'oWd7wL340Z9JiGf5Wu_bSQ', 'os-sDQoh-hCt2Lg76z6ZUA', 'ouxUJh1toYNdH1Y3hhnMpg', 'pO3m1uXlnvECjT-FtALfRQ', 'pTz4RTiI06ySru20pfD_mg', 'p_azadim_uWFOXAhhKB3ag', 'pj4NKEZZbh4dTWbl3b983g', 'pm7K54T6OmsDHREtiVBWGQ', 'pn3Gf1yva_dgWq5xrMol6g', 'pxzs-Dy2hXTis-PuNCV37Q', 'q-v8elVPvKz0KvK69QSj1Q', 'q5afJ8gTV5TPEOkzyeJ_WQ', 'qIaaC45wJEpOxemG9yrPug', 'qZB8BZ2ZzMF0VfIGhttu7w', 'qlC607Cyp0Mj91vDFvkp3Q', 'r-zUIQPaHzvIyL93wQaoiQ', 'rBxP2oM6-KF23iTgdOmYug', 'rTydTPQKKXoysaVPC0CLxw', 'renPzRDqMZpMaHiCD_e1_A', 'rq3S_5Yg0E8ur0xWyZBczw', 's-591-mtIyP7F1Lffw98jw', 's2o_JsABvrZVm_T03qrBUw', 'sdLns7062kz3Ur_b8wgeYw', 'shlbFQOBPLmVN69ztxEr1w', 'tU94-C1zpBsfGFvpsJJr2w', 'uEKuEB0lsvd-Ht8z4ekEiw', 'uERlyO-ASZag6XXouCrkhg', 'uG35h72BAMutvXAWdRpqCQ', 'uT88e0NuTpxcqcv3cAyUKA', 'uVOLLjTnrDWHQ7qIjlLMvA', 'u_wqt9RshdZsoj8ikLqoEQ', 'uy4oHzC_4zqEAn95Kv27Ag', 'uz5-sq6wHrXScrIWb8r1Mg', 'vCYPAeCFE7W5tdn7fVtsBw', 'vRjVhl3ONG2GfWY4NXJZbQ', 'vhDL0RHifIgEdWytB1yrSg', 'vvxIVr_OR6sHBzGPG9dRXg', 'vwLV4TkRMoghs86tB1Ke8Q', 'w7RP1MZad3YO7Vjgp3s3Dg', 'wd3xoNaDLib8dhQ7BxUl6g', 'wgjJscOfwun1jozTFPCRLg', 'wm61ALFiZ-7BCbX57evHPw', 'wtNopFY2ybprzk4FuEbWJQ', 'wxqxIOP9SoqKY3ZxvKchqg', 'x8e1Cc1lh835Q1CpHAD0RQ', 'xDl9ZF3SckkZde_48W6WeA', 'xEupSNbB6H8fomOjK65fgA', 'xFSLb_pxXta5G4oaRB1ylQ', 'xLYv18eSaRmZRNbuzrdWQw', 'xdW2zehpCYsdXCLnbYABeg', 'y3FcL4bLy0eLlkb0SDPnBQ', 'yFb-Hqr8k6uIfwCQ3BO4dQ', 'yH3Jyu5vRTAJ8uMAD2bLGQ', 'ykQCkozWHZkF5AOHWi76TA', 'yyDp7MZ2st7p0fOQuFYpcA', 'zFYs8gSUYDvXkb6O7YkRkw', 'zmFRHyeRAGagONM5hyVWeg']"
3gX0SnispHbO2QRdGipt0g,['kl_yCsj4ESbUphmpCfVvRA']
3gm_H_pt20MSNXxPObkhIw,"['QytT9uP_UiJMhHw7C8UEbg', 'uZ4z-4ftg7LbGR_blmZTow']"
3gq1d-Qiyajk5TWq9jNytA,"['1lad9hCBGpHAS2uMSrKCPw', '6tDMGnbO4m8ENlUvG7r0eA', '8drMKNHWavs2g6uf0pLtvg', 'AE8nHSRPFlB4nh7CP8PlGQ', 'Dkb-TJFNSWl4PYR8wEcWcw', 'GGTF7hnQi6D5W77_qiKlqg', 'IQ1c1pePjdru5pc8hdsdVQ', 'UUFaHGWvlrM8THo-EFsa1Q', 'p_azadim_uWFOXAhhKB3ag']"
3gtLXe6MVJdUCUdqwX-zpw,"['_rhYsgWA03_D88d3xEGFvw', 'bN25cOkFDluT1NjMNkWqAQ']"
3i0mRUVNSFo38u_-0yEyxA,['aqsPlCYLdaGU_kiUKaMt0A']
3iJlR7ZD69pf6be34lDpxg,['CYkGQCbOiDHlGtxxN0V4fw']
3iZg_2-QO2y0e7lcYx7YEw,"['VXWIMCz6nT1cyjKQWfqJMg', 'wHw29VJKpu1IXJ0tXznaXQ']"
3kOiqN8FUDz54CsbdfaWRg,"['JktkPizuRAA32z-m1UCsBw', 'MQwSyZ2MZ6N7rtAmphZCow', 'Qx54otvZKuG0VJXK1nme0Q', 'XOk0Wx1X2qzK5GQq05Aaww', 'e6iCOIhtupBCiw-VwBvJ4A']"
3kQsPgVgGkJ_FjCSXkWxzw,['FdMNvBDX--D_MWuu5qKWDw']
3kpoitFg-n7K3DtzSh-Y1A,"['-KzQH0n2ryLorsVgO7KeRw', '04J_q_VhSBItxNiEAN-gkA', '0juzbrgcLHqobdK-OZAyiw', '4ECIXWllFTxtJaj1cKOZWw', '9E35LB29RXJixo0563Iwew', 'HmILc-lgVKZS7mWNdYCSJw', 'LXYTLnPeAKS1l8hfGB1Hnw', 'MPGqUhAsmVEHq9k9X6VZKw', 'MQwSyZ2MZ6N7rtAmphZCow', 'MVvWOlVgOfRAtP41-A-g2w', 'PcvbBOCOcs6_suRDH7TSTg', 'PrwnAL82LL4Ewt_wJpHWCA', 'QG9ZJatKSWj5p5VrW3cfMA', 'QVGpwHZXsGOgHmp8w-ipvw', 'U30MueFijfpUGbW39c1Arw', 'V7B4KTBitlBs9YH_B00-9Q', 'VvLhL1THnDwNNWlP4ydv8g', 'ZcwLnR_VGfgLmuJ_7tnAjQ', 'e6iCOIhtupBCiw-VwBvJ4A', 'f__9p6lo6hmwnAEh3yorsQ', 'gynMtvoyHZrSDsHMecwd8Q', 'iDlkZO2iILS8Jwfdy7DP9A', 'jD9S1crLvnAxzYEG_r_NOA', 'khAOr10a_lJbv7V8P5NWyA', 'reEOGQvjBwEX9wWGgWBZbA', 'sHY6JcgWOHLP4vR836Esmw', 'zFp22UYxTFPmyFDjkSy7FQ']"
3lVLT3IbXB8s1KAgR9NpDg,"['BqE21d_vGACZFU2U8dCRSw', 'zFYs8gSUYDvXkb6O7YkRkw']"
3mEn2WcheAOzis6dqcGbWw,['WMMI5Q4Rmm1Rqdu0jOvyhQ']
3mFKN2cfm_-ulPXv59yWkg,['7Ia5yRck89GVyHzWZKRAYw']
3mbVGWElG0MJyWUnO-Gk4g,['AvC5XQAElcGAAn_Wr5auEg']
3mfYOXGi98d_heab6KZLtA,"['-pEtK-dm5l1-77BrP87j4A', '0l6UtGM200Eijtb1AgoXnw', '8RuySv_b1YVWVK_0mMqKOw', 'A7oKJ90PiHr9AVxZgelIxQ', 'B7e7gS9fPqKJ0o8hhhwG8Q', 'Q7IoE5m2heQKThuVq3SYFA', 'qtOCfMTrozmUSHWIcohc6Q']"
3mv76oeORoAuNJGZ1UW7vQ,['AJSvuT6U9O7mHemCGp6gdw']
